speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 39.81270143188363}, {'v2': 50.0}]","[{'v1': ['FL', 'M', 'FL', 'F', 'F']}, {'v2': ['F', 'FR', 'M']}]","[{'v1': ['FL', 'FL']}, {'v2': ['F', 'FR', 'M']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.002332531525621401}, {'name': 'FL', 'damage': 0.352}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.026755852842809364}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.024200014578322035}]}]","{'v1': [{'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'FL', 'damage': 0.352}], 'v2': [{'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.024200014578322035}]}"
"[{'v1': 44.09198384766367}, {'v2': 35.273970840198906}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-17.52,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.909535862493858}, {'v2': 50.0}]","[{'v1': ['F', 'FL', 'M', 'FL']}, {'v2': ['FR', 'F', 'FR', 'M']}]","[{'v1': ['F', 'FL', 'FL']}, {'v2': ['FR', 'F', 'FR', 'M']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.0758082497212932}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'FL', 'damage': 0.13866666666666666}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.192}, {'name': 'M', 'damage': 0.005831328814053503}]}]","{'v1': [{'name': 'F', 'damage': 0.0758082497212932}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'FL', 'damage': 0.13866666666666666}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.192}, {'name': 'M', 'damage': 0.005831328814053503}]}"
"[{'v1': 10.0}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.68,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.029749350064893}, {'v2': 49.5118600267555}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.04,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.26,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 16.28498280485708}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.12,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.01256604252444}, {'v2': 41.920347454603665}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.0,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 28.818697187399703}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.5975473801560758}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}]","{'v1': [{'name': 'FL', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 0.5975473801560758}, {'name': 'F', 'damage': 0.6666666666666666}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}"
"[{'v1': 10.0}, {'v2': 23.650909159508064}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.75,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.1181012697382}, {'v2': 42.438632433783994}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'F']}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'F']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.044593088071348944}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.044593088071348944}]}"
"[{'v1': 40.78226497135813}, {'v2': 35.22044848192199}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-9.39,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.7927679791094}, {'v2': 50.0}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'M']}]","[{'v1': ['ML']}, {'v2': ['FL', 'FR', 'M']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0005831328814053503}]}"
"[{'v1': 31.60584307914155}, {'v2': 40.910072988922835}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'M', 'damage': 0.005831328814053503}, {'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.33890746934225197}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.33890746934225197}, {'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'M', 'damage': 0.0011662657628107006}]}]","{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.33890746934225197}, {'name': 'F', 'damage': 0.38095238095238093}], 'v2': [{'name': 'FR', 'damage': 0.14933333333333335}, {'name': 'F', 'damage': 0.33890746934225197}]}"
"[{'v1': 50.0}, {'v2': 47.89696081771884}]","[{'v1': []}, {'v2': ['F', 'FR', 'M', 'FL', 'FR', 'F']}]","[{'v1': []}, {'v2': ['FR', 'FL', 'F']}]",0,-32.6,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.05714285714285714}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.0011662657628107006}, {'name': 'FL', 'damage': 0.8}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}]","{'v1': [], 'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 50.0}, {'v2': 32.57546551549349}]","[{'v1': []}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': []}, {'v2': ['F', 'FR', 'F']}]",0,-32.94,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.04905239687848383}, {'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0014578322035133757}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.04905239687848383}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.0761904761904762}]}"
"[{'v1': 47.85771652993159}, {'v2': 50.0}]","[{'v1': ['ML']}, {'v2': ['F', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['ML']}, {'v2': ['FR', 'F', 'FL']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.04905239687848383}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.04905239687848383}, {'name': 'FL', 'damage': 0.2222222222222222}]}"
"[{'v1': 35.8585917451669}, {'v2': 44.55963781219837}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['FL', 'FL', 'F']}, {'v2': ['FL', 'F']}]",1,1.7,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.008746993221080253}, {'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FL', 'damage': 0.30933333333333335}, {'name': 'F', 'damage': 0.4414715719063545}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.006122895254756178}]}]","{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'FL', 'damage': 0.30933333333333335}, {'name': 'F', 'damage': 0.4414715719063545}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 50.0}, {'v2': 49.90213907130492}]","[{'v1': ['ML']}, {'v2': ['F', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['ML']}, {'v2': ['F', 'FR', 'F', 'FL']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}]}, {'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.03567447045707915}]}]","{'v1': [{'name': 'ML', 'damage': 0.011799410029498525}], 'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.03567447045707915}, {'name': 'FL', 'damage': 0.14814814814814814}]}"
