speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 28.433962008857502}, {'v2': 32.09293546111054}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR', 'M']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR', 'M']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.5529542920847269}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}, {'name': 'MR', 'damage': 0.05309734513274336}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'F', 'damage': 0.5529542920847269}, {'name': 'FL', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 0.6095238095238096}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}, {'name': 'MR', 'damage': 0.05309734513274336}, {'name': 'M', 'damage': 0.0005831328814053503}]}"
"[{'v1': 26.099265050919907}, {'v2': 14.732968310976132}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR']}]","[{'v1': ['FL', 'F', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'F', 'damage': 0.45714285714285713}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.4682274247491639}]}, {'v2': [{'name': 'MR', 'damage': 0.04129793510324484}]}]","{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.45714285714285713}, {'name': 'F', 'damage': 0.4682274247491639}], 'v2': [{'name': 'MR', 'damage': 0.04129793510324484}]}"
"[{'v1': 10.0}, {'v2': 35.32905170350218}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.11,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.47,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 50.0}, {'v2': 17.17442539098207}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.18,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.05656235592106}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.52,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.611460631326977}, {'v2': 19.064396162244268}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-8.33,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.6808510638297872}, {'name': 'M', 'damage': 0.0008746993221080254}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.41904761904761906}, {'name': 'FL', 'damage': 0.6808510638297872}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 36.5344444455917}, {'v2': 15.696009401204158}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]",1,1.4,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.01904761904761905}]}]","{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.01904761904761905}]}"
"[{'v1': 20.00157568332299}, {'v2': 17.34997795458659}]","[{'v1': ['FR', 'F']}, {'v2': []}]","[{'v1': ['FR', 'F']}, {'v2': []}]",0,-20.32,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}]}, {'v2': []}]","{'v1': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}], 'v2': []}"
"[{'v1': 14.716857289006983}, {'v2': 12.646409896633463}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.3,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
